pays,code_pays,vague,mode_de_collecte,variable,theme,indicateur,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_grappes,effet_de_plan,ponderation,pose_verifie_sur_le_questionnaire,passeport,source_id,source,licence,date_extraction
République dominicaine,DOM,2014,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Metropolitana,35.1619,32.4571,37.8666,1.38,556,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Norte,35.0662,31.3211,38.8112,1.9108,529,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Sur,36.6109,31.592,41.6297,2.5606,239,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,milieu,Rural,43.5258,39.3665,47.6851,2.1221,381,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,milieu,Urbain,37.7037,35.7711,39.6363,0.986,1125,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,national,République dominicaine,39.1766,37.4214,40.9318,0.8955,1506,63,1.05,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Este,45.0877,39.6045,50.571,2.7976,190,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Metropolitana,35.7923,32.9986,38.5861,1.4254,549,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Norte,38.3113,35.6902,40.9324,1.3373,529,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Sur,44.1877,38.8804,49.4949,2.7078,238,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b18,confiance,Confiance dans la Police nationale (PNH),0-100,national,République dominicaine,33.9985,30.7945,37.2025,1.6347,713,713,1.0,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Este,30.3092,21.4511,39.1674,4.5195,94,713,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Metropolitana,32.7804,27.8202,37.7406,2.5307,287,713,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Norte,32.9868,27.0818,38.8917,3.0127,211,713,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Sur,41.0815,33.7122,48.4509,3.7599,118,713,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,milieu,Rural,39.4689,34.7044,44.2333,2.4309,364,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,milieu,Urbain,30.7492,28.5429,32.9556,1.1257,1219,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,national,République dominicaine,32.7543,30.7191,34.7894,1.0384,1583,63,1.43,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Este,31.9777,26.3256,37.6298,2.8837,209,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Metropolitana,30.2849,27.5693,33.0005,1.3855,585,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Norte,32.1069,29.1538,35.0601,1.5067,530,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b18,confiance,Confiance dans la Police nationale (PNH),0-100,région d'enquête,Sur,40.2831,32.5309,48.0354,3.9552,259,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Rural,30.6999,27.6994,33.7003,1.5308,924,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Urbain,27.9948,24.2291,31.7605,1.9213,640,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,national,Haïti,29.5929,26.912,32.2739,1.3678,1564,74,4.42,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Centre,32.8474,28.9708,36.7241,1.9779,343,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Nord,23.8798,16.7032,31.0564,3.6615,305,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Sud,36.0766,33.0542,39.099,1.5421,322,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Rural,40.2572,36.9812,43.5332,1.6714,1011,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Urbain,34.248,29.5845,38.9114,2.3793,492,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,national,Haïti,38.2901,35.4518,41.1284,1.4481,1503,70,3.56,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Aire métropolitaine,27.2121,23.3008,31.1234,1.9956,275,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Centre,35.7585,30.0298,41.4873,2.9228,323,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Nord,51.7333,48.1914,55.2753,1.8071,250,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Reste de l'Ouest,34.9296,30.9602,38.899,2.0252,355,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Sud,43.9444,35.0722,52.8167,4.5266,300,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Rural,32.5877,29.9406,35.2348,1.3506,1029,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Urbain,35.0845,32.7336,37.4355,1.1995,718,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,national,Haïti,33.5602,31.7573,35.3631,0.9199,1747,165,2.09,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Aire métropolitaine,29.8039,27.2762,32.3317,1.2897,367,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Centre,29.005,23.6944,34.3156,2.7095,335,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Nord,46.4143,44.0501,48.7786,1.2063,251,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Reste de l'Ouest,31.6341,28.6777,34.5905,1.5084,478,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Sud,33.8745,28.8924,38.8565,2.5419,316,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Rural,36.1876,31.731,40.6442,2.2738,753,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,milieu,Urbain,34.4489,32.3894,36.5084,1.0508,1062,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,national,Haïti,35.2809,32.7858,37.776,1.273,1815,114,3.93,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Aire métropolitaine,33.1744,30.7995,35.5493,1.2117,651,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Centre,35.5095,30.8295,40.1896,2.3878,331,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b32,confiance,Confiance dans la mairie / le gouvernement local,0-100,région d'enquête,Nord,48.2721,44.6872,51.857,1.829,287,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
